,n,p,k,sigma,lambda,method,time,error,numiters
47,500,1000,500,1,90.64602864085803,LLM,4.888198375701904,0.8829306712088744,564
48,500,1000,500,1,0,AT,1.3505768775939941,0.7193914142164455,204
49,500,1000,500,1,0,LLM,1.6692602634429932,0.7193914031822677,205
50,500,1000,500,1,88.2115545705831,AT,2.7982418537139893,0.8924218284089623,425
51,500,1000,500,1,88.2115545705831,LLM,3.6156814098358154,0.9042925727088945,449
52,500,1000,500,1,0,AT,1.3692271709442139,0.7079382635293926,206
53,500,1000,500,1,0,LLM,1.8571302890777588,0.7079382775004275,206
54,500,1000,500,1,76.93901614523472,AT,2.915389060974121,0.8521362091935856,437
55,500,1000,500,1,76.93901614523472,LLM,3.9763267040252686,0.862851511849902,475
56,500,1000,500,1,0,AT,1.3722286224365234,0.6985408099144375,208
57,500,1000,500,1,0,LLM,1.715944766998291,0.6985413536710378,202
58,500,1000,500,1,62.30968441036928,AT,3.289217233657837,0.8811864233331528,477
59,500,1000,500,1,62.30968441036928,LLM,5.010494947433472,0.89547308519027,615
60,500,1000,500,1,0,AT,1.4958276748657227,0.7182247512210562,199
61,500,1000,500,1,0,LLM,2.0443131923675537,0.7182247795164172,199
62,500,1000,500,1,76.80238400655085,AT,3.625364065170288,0.8870826657664264,455
63,500,1000,500,1,76.80238400655085,LLM,4.773642539978027,0.8985699914819945,529
64,500,1000,500,1,0,AT,1.3091235160827637,0.6964291519236451,195
65,500,1000,500,1,0,LLM,1.7516889572143555,0.69642914340777,195
66,500,1000,500,1,86.4240779055592,AT,3.2415645122528076,0.8924861755266075,467
67,500,1000,500,1,86.4240779055592,LLM,4.077270269393921,0.9042161910337825,476
68,500,1000,500,1,0,AT,1.312575340270996,0.6852953793122085,202
69,500,1000,500,1,0,LLM,1.5606136322021484,0.6852946009035861,189
70,500,1000,500,1,85.00823487898384,AT,3.266497850418091,0.8594269485452015,505
71,500,1000,500,1,85.00823487898384,LLM,5.00697660446167,0.8714704606742936,580
72,500,1000,500,1,0,AT,1.4581151008605957,0.696443035307388,208
73,500,1000,500,1,0,LLM,1.6442127227783203,0.6964430398974919,209
74,500,1000,500,1,77.41631542074262,AT,3.2036774158477783,0.9037569222790243,455
75,500,1000,500,1,77.41631542074262,LLM,4.423011302947998,0.916473139150429,514
76,500,1000,500,1,0,AT,1.320150375366211,0.6888228435354969,200
77,500,1000,500,1,0,LLM,1.715876579284668,0.68882290804133,199
78,500,1000,500,1,75.96988882134383,AT,2.7733347415924072,0.8923990973476533,438
79,500,1000,500,1,75.96988882134383,LLM,3.9921772480010986,0.9071730898220568,482
80,500,1000,500,1,0,AT,1.3948071002960205,0.7068621600713085,211
81,500,1000,500,1,0,LLM,1.6618530750274658,0.7068622378035571,213
82,500,1000,500,1,68.97196790663938,AT,3.172757148742676,0.8764885700413879,464
83,500,1000,500,1,68.97196790663938,LLM,4.248613119125366,0.8879297551548477,499
84,500,1000,500,1,0,AT,1.3233067989349365,0.7037262031045616,199
85,500,1000,500,1,0,LLM,1.673980951309204,0.7037262162017629,199
86,500,1000,500,1,87.16261077650535,AT,3.115834951400757,0.9131952540978172,457
87,500,1000,500,1,87.16261077650535,LLM,4.25821852684021,0.9263309554100753,506
88,500,1000,500,1,0,AT,1.3285226821899414,0.7247166037458819,199
89,500,1000,500,1,0,LLM,1.7037460803985596,0.7247168953702525,203
90,500,1000,500,1,68.10743851766487,AT,3.2940213680267334,0.9144736363023086,511
91,500,1000,500,1,68.10743851766487,LLM,4.624266147613525,0.9264321741126091,547
92,500,1000,500,1,0,AT,1.4239475727081299,0.7271158231687085,206
93,500,1000,500,1,0,LLM,1.7536380290985107,0.7271157980720718,205
94,500,1000,500,1,82.35290400483184,AT,2.9404592514038086,0.8918704012875902,440
95,500,1000,500,1,82.35290400483184,LLM,3.593674898147583,0.9029158003960047,436
96,500,1000,500,1,0,AT,1.364701747894287,0.7017720961317074,207
97,500,1000,500,1,0,LLM,1.7093980312347412,0.7017720896758152,208
98,500,1000,500,1,78.37493746009775,AT,3.198387384414673,0.8958611205674288,463
99,500,1000,500,1,78.37493746009775,LLM,4.120171308517456,0.9088387241001479,469
100,500,1000,500,1,0,AT,1.3087661266326904,0.7294220658832743,200
101,500,1000,500,1,0,LLM,2.0000176429748535,0.7294221003257229,202
102,500,1000,500,1,69.27012137057132,AT,3.065525770187378,0.8784971967588097,471
103,500,1000,500,1,69.27012137057132,LLM,4.899578094482422,0.8894295757265963,561
104,500,1000,500,1,0,AT,1.3669068813323975,0.717099258494033,198
105,500,1000,500,1,0,LLM,1.720468282699585,0.7170986002162824,207
106,500,1000,500,1,80.28347864789652,AT,2.8578765392303467,0.8836920791188501,451
107,500,1000,500,1,80.28347864789652,LLM,4.445041656494141,0.8960838038772538,536
108,500,1000,500,1,0,AT,1.549520492553711,0.7348232957739254,205
109,500,1000,500,1,0,LLM,1.9629449844360352,0.7348236514540043,200
110,500,1000,500,1,76.53758661310351,AT,3.268547534942627,0.8890564811758956,449
111,500,1000,500,1,76.53758661310351,LLM,4.432264089584351,0.9012713491073377,533
112,500,1000,500,1,0,AT,1.541957139968872,0.7143993650867055,209
113,500,1000,500,1,0,LLM,1.8151848316192627,0.7143994086217441,208
114,500,1000,500,1,76.1542401400801,AT,3.132340669631958,0.9047460850641557,455
115,500,1000,500,1,76.1542401400801,LLM,4.022310256958008,0.9172537895322929,481
116,500,1000,500,1,0,AT,1.391148567199707,0.6941729068675011,203
117,500,1000,500,1,0,LLM,1.7423324584960938,0.6941728762333618,202
118,500,1000,500,1,69.72907986049961,AT,3.2128727436065674,0.8759329118611998,495
119,500,1000,500,1,69.72907986049961,LLM,4.105709552764893,0.8875026512441304,509
120,500,1000,500,1,0,AT,1.3901569843292236,0.729288435894544,206
121,500,1000,500,1,0,LLM,1.8080339431762695,0.72928854294301,205
122,500,1000,500,1,74.19961309596796,AT,3.165409564971924,0.8802156807728745,456
123,500,1000,500,1,74.19961309596796,LLM,3.6714744567871094,0.8918057656488643,436
124,500,1000,500,1,0,AT,1.3222453594207764,0.7304788404207428,197
125,500,1000,500,1,0,LLM,1.6877434253692627,0.730478854585839,197
126,500,1000,500,1,85.71835071258971,AT,3.069598913192749,0.9010215238516157,446
127,500,1000,500,1,85.71835071258971,LLM,4.249907493591309,0.9118147487100383,496
128,500,1000,500,1,0,AT,1.3683123588562012,0.6950958620742372,197
129,500,1000,500,1,0,LLM,1.6167960166931152,0.6950958240096098,200
130,500,1000,500,1,81.8434466711478,AT,3.4516749382019043,0.8702396864219358,466
131,500,1000,500,1,81.8434466711478,LLM,4.748844146728516,0.8813260125274223,539
132,500,1000,500,1,0,AT,1.3273799419403076,0.6949815739981983,196
133,500,1000,500,1,0,LLM,1.7028675079345703,0.6949815964570766,196
134,500,1000,500,1,75.85885362720512,AT,3.3165817260742188,0.8820920043828949,479
135,500,1000,500,1,75.85885362720512,LLM,4.437753677368164,0.894265692682974,524
136,500,1000,500,1,0,AT,1.4079959392547607,0.7076802480739274,202
137,500,1000,500,1,0,LLM,1.9341795444488525,0.7076802347398411,203
138,500,1000,500,1,80.33003964597802,AT,3.2117817401885986,0.8676002324671009,444
139,500,1000,500,1,80.33003964597802,LLM,4.326914072036743,0.8786954962260581,515
140,500,1000,500,1,0,AT,1.622314691543579,0.7006041137816631,206
141,500,1000,500,1,0,LLM,1.7411930561065674,0.7006043826690326,202
142,500,1000,500,1,74.95187692053553,AT,3.679426431655884,0.9106520494680398,463
143,500,1000,500,1,74.95187692053553,LLM,6.484762668609619,0.9239776349541421,509
144,500,1000,500,1,0,AT,1.263639211654663,0.7247702969739573,185
145,500,1000,500,1,0,LLM,1.7488412857055664,0.7247703333716248,201
146,500,1000,500,1,75.82803792017828,AT,3.2043848037719727,0.858239925098731,483
147,500,1000,500,1,75.82803792017828,LLM,4.716115713119507,0.8677867357645902,537
148,500,1000,500,1,0,AT,1.4680345058441162,0.7147508828015935,201
149,500,1000,500,1,0,LLM,1.675992727279663,0.7147509003089612,201
150,500,1000,500,1,74.33886302725955,AT,3.1598081588745117,0.8845398427986535,467
151,500,1000,500,1,74.33886302725955,LLM,5.012232065200806,0.895726079748607,585
152,500,1000,500,1,0,AT,1.4577229022979736,0.7093774871778691,210
153,500,1000,500,1,0,LLM,1.71498441696167,0.7093774910907563,210
154,500,1000,500,1,76.10918646043677,AT,3.4523260593414307,0.8907598287167354,514
155,500,1000,500,1,76.10918646043677,LLM,4.82584285736084,0.9003138876842107,591
156,500,1000,500,1,0,AT,1.332115888595581,0.7149061208758102,206
157,500,1000,500,1,0,LLM,1.73319673538208,0.7149061318950862,206
158,500,1000,500,1,86.37180920802136,AT,3.3634936809539795,0.8739165649948355,486
159,500,1000,500,1,86.37180920802136,LLM,4.311636209487915,0.8832549837763316,524
160,500,1000,500,1,0,AT,1.2726471424102783,0.6756782658684426,207
161,500,1000,500,1,0,LLM,1.827052116394043,0.675678265500373,207
162,500,1000,500,1,78.67737989645171,AT,3.1360039710998535,0.882374538360242,474
163,500,1000,500,1,78.67737989645171,LLM,4.473300457000732,0.8952623921809992,512
164,500,1000,500,1,0,AT,1.4930927753448486,0.72816441091195,211
165,500,1000,500,1,0,LLM,1.7374358177185059,0.7281643381451861,210
166,500,1000,500,1,76.94067981325848,AT,3.607651472091675,0.8837951898294588,456
167,500,1000,500,1,76.94067981325848,LLM,4.663734436035156,0.8952997512924841,458
168,500,1000,500,1,0,AT,1.428931713104248,0.718631612853249,209
169,500,1000,500,1,0,LLM,1.8892583847045898,0.7186316153298195,210
170,500,1000,500,1,65.96971275965251,AT,3.846691608428955,0.8827079922151544,476
171,500,1000,500,1,65.96971275965251,LLM,4.586816072463989,0.8947778970737391,511
172,500,1000,500,1,0,AT,2.448310375213623,0.7195127998292261,195
173,500,1000,500,1,0,LLM,2.3044488430023193,0.7195128198642207,195
174,500,1000,500,1,74.63842647692987,AT,3.265247344970703,0.8859533791093699,466
175,500,1000,500,1,74.63842647692987,LLM,5.226284742355347,0.8975546879133994,528
176,500,1000,500,1,0,AT,1.3860509395599365,0.7258394407515703,198
177,500,1000,500,1,0,LLM,2.791621685028076,0.7258394049961167,203
178,500,1000,500,1,78.76823957542076,AT,4.05961799621582,0.8803192337237729,443
179,500,1000,500,1,78.76823957542076,LLM,4.676933288574219,0.8907924379542075,468
180,500,1000,500,1,0,AT,1.6984856128692627,0.7043184834334885,211
181,500,1000,500,1,0,LLM,2.31072735786438,0.7043184748223756,209
182,500,1000,500,1,76.32703421967446,AT,4.36158013343811,0.8788042445598104,473
183,500,1000,500,1,76.32703421967446,LLM,4.709367752075195,0.890229761776344,495
184,500,1000,500,1,0,AT,1.718428373336792,0.7102370344729583,207
185,500,1000,500,1,0,LLM,1.9185690879821777,0.7102371637792995,202
186,500,1000,500,1,63.76784175527926,AT,3.198681116104126,0.8828760226726231,456
187,500,1000,500,1,63.76784175527926,LLM,4.887028932571411,0.8946283576947962,554
188,500,1000,500,1,0,AT,1.3664958477020264,0.7269120002980084,200
189,500,1000,500,1,0,LLM,1.948843240737915,0.7269120801736316,199
190,500,1000,500,1,76.24075877827143,AT,3.2309672832489014,0.8912229607399574,453
191,500,1000,500,1,76.24075877827143,LLM,5.283588171005249,0.9021660282151464,544
192,500,1000,500,1,0,AT,1.3977510929107666,0.7165777548918772,200
193,500,1000,500,1,0,LLM,1.8159253597259521,0.71657759314341,202
194,500,1000,500,1,82.37484686519856,AT,3.329787254333496,0.8855772830939573,464
195,500,1000,500,1,82.37484686519856,LLM,4.7924416065216064,0.8966177928558582,532
196,500,1000,500,1,0,AT,1.6419599056243896,0.7181851306070773,203
197,500,1000,500,1,0,LLM,2.08115816116333,0.7181851717138716,204
198,500,1000,500,1,76.76088898814885,AT,3.055042266845703,0.8841344344804266,436
199,500,1000,500,1,76.76088898814885,LLM,4.318135976791382,0.895492722284798,479
200,500,1000,500,1,0,AT,1.3990161418914795,0.7129941627867983,212
201,500,1000,500,1,0,LLM,1.9728507995605469,0.7129938427159928,207
202,500,1000,500,1,78.81775055665983,AT,3.3922951221466064,0.9017582771725986,442
203,500,1000,500,1,78.81775055665983,LLM,6.827799558639526,0.9162914641175501,466
204,500,1000,500,1,0,AT,1.8631179332733154,0.6960430520867633,203
205,500,1000,500,1,0,LLM,2.2471983432769775,0.6960430969941034,202
206,500,1000,500,1,79.49404402351128,AT,4.132011413574219,0.891606048738861,448
207,500,1000,500,1,79.49404402351128,LLM,5.5987772941589355,0.9054117504452855,516
208,500,1000,500,1,0,AT,1.5692405700683594,0.6625920589056999,203
209,500,1000,500,1,0,LLM,2.021430015563965,0.6625922344707312,201
210,500,1000,500,1,68.78999762203897,AT,3.6091487407684326,0.889033364008682,493
211,500,1000,500,1,68.78999762203897,LLM,5.693770885467529,0.9026145313464479,543
212,500,1000,500,1,0,AT,1.7801642417907715,0.6989494365402575,203
213,500,1000,500,1,0,LLM,2.1097939014434814,0.6989494390166578,203
214,500,1000,500,1,93.79655389545579,AT,4.055441379547119,0.8941371683116155,445
215,500,1000,500,1,93.79655389545579,LLM,6.285696744918823,0.9067511146387861,597
216,500,1000,500,1,0,AT,1.4263200759887695,0.7195466882743903,202
217,500,1000,500,1,0,LLM,1.8452000617980957,0.7195466704091763,203
218,500,1000,500,1,92.27467541816384,AT,4.214662075042725,0.8764842450534442,452
219,500,1000,500,1,92.27467541816384,LLM,4.888412952423096,0.8879259468260107,482
220,500,1000,500,1,0,AT,2.044137954711914,0.7071081953236411,202
221,500,1000,500,1,0,LLM,2.636293888092041,0.7071082084343547,202
222,500,1000,500,1,70.79048477224772,AT,4.44677209854126,0.9032154043585338,510
223,500,1000,500,1,70.79048477224772,LLM,5.6523683071136475,0.9153885325975798,599
224,500,1000,500,1,0,AT,1.4520971775054932,0.704999802344963,210
225,500,1000,500,1,0,LLM,1.864119291305542,0.7049997610267222,210
226,500,1000,500,1,72.20909321844678,AT,3.5562448501586914,0.9108044773518265,501
227,500,1000,500,1,72.20909321844678,LLM,5.776538133621216,0.9239459170556635,628
228,500,1000,500,1,0,AT,1.4681951999664307,0.7125671949968163,200
229,500,1000,500,1,0,LLM,1.8121037483215332,0.7125672085296627,200
230,500,1000,500,1,82.3811121141743,AT,3.264414072036743,0.8919864054970874,454
231,500,1000,500,1,82.3811121141743,LLM,5.224423408508301,0.9047489757945949,523
232,500,1000,500,1,0,AT,1.7921996116638184,0.7145985724664289,210
233,500,1000,500,1,0,LLM,2.1362390518188477,0.7145986103898911,206
234,500,1000,500,1,74.16577019154477,AT,3.236215591430664,0.8829397395004311,445
235,500,1000,500,1,74.16577019154477,LLM,4.76048469543457,0.8961201569589192,478
236,500,1000,500,1,0,AT,1.5721046924591064,0.7111528172112117,205
237,500,1000,500,1,0,LLM,1.8081049919128418,0.7111528284645975,205
238,500,1000,500,1,87.12425553385387,AT,3.1882741451263428,0.8785796546614116,439
239,500,1000,500,1,87.12425553385387,LLM,4.85230278968811,0.8899933581797123,521
240,500,1000,500,1,0,AT,1.5200996398925781,0.6932922899933398,211
241,500,1000,500,1,0,LLM,1.9161224365234375,0.6932923542856899,212
242,500,1000,500,1,77.684962590568,AT,3.7683231830596924,0.897912444215051,457
243,500,1000,500,1,77.684962590568,LLM,5.304460763931274,0.9114624003422452,525
244,500,1000,500,1,0,AT,1.5201542377471924,0.6906214925142743,198
245,500,1000,500,1,0,LLM,1.7561159133911133,0.6906214931979068,198
246,500,1000,500,1,77.7339168913831,AT,3.17631459236145,0.879460170145643,430
247,500,1000,500,1,77.7339168913831,LLM,4.084346294403076,0.8952081416116964,453
248,500,1000,500,1,0,AT,1.5041911602020264,0.7037049271764616,207
249,500,1000,500,1,0,LLM,2.140152931213379,0.7037047886499722,209
250,500,1000,500,1,67.47191415471482,AT,3.9403436183929443,0.8712324279649508,446
251,500,1000,500,1,67.47191415471482,LLM,5.148489236831665,0.8827911415667098,512
252,500,1000,500,1,0,AT,2.3643832206726074,0.7077465923247266,204
253,500,1000,500,1,0,LLM,2.336275815963745,0.7077465884254619,205
254,500,1000,500,1,76.43049156527508,AT,3.3083853721618652,0.9001326242335027,468
255,500,1000,500,1,76.43049156527508,LLM,5.444582462310791,0.9122793921361257,572
256,500,1000,500,1,0,AT,1.4560949802398682,0.7159153350379148,211
257,500,1000,500,1,0,LLM,1.9481277465820312,0.7159153411063733,211
258,500,1000,500,1,77.75903865182467,AT,3.9124531745910645,0.9230355882881547,486
259,500,1000,500,1,77.75903865182467,LLM,5.160337686538696,0.9344954482456909,572
260,500,1000,500,1,0,AT,1.6721093654632568,0.6793641539103356,205
261,500,1000,500,1,0,LLM,2.008300304412842,0.6793638055521225,215
262,500,1000,500,1,79.52452309626523,AT,3.5083870887756348,0.8797104631053393,460
263,500,1000,500,1,79.52452309626523,LLM,5.304434061050415,0.892872442573997,557
264,500,1000,500,1,0,AT,1.4400954246520996,0.7128493486889834,200
265,500,1000,500,1,0,LLM,1.7321536540985107,0.7128493117768282,200
266,500,1000,500,1,68.75943353886043,AT,4.194679260253906,0.8732183914846117,509
267,500,1000,500,1,68.75943353886043,LLM,5.0765581130981445,0.8821905988673145,537
268,500,1000,500,1,0,AT,1.5840973854064941,0.730329933349926,206
269,500,1000,500,1,0,LLM,1.876122236251831,0.7303298740898174,205
270,500,1000,500,1,70.18999811026704,AT,3.336293935775757,0.8907795965242562,456
271,500,1000,500,1,70.18999811026704,LLM,5.1245012283325195,0.9029478153945032,524
272,500,1000,500,1,0,AT,1.8041131496429443,0.7111611527074226,206
273,500,1000,500,1,0,LLM,2.1282460689544678,0.7111611431610401,205
274,500,1000,500,1,88.70179492930345,AT,3.93379807472229,0.8828277980410901,452
275,500,1000,500,1,88.70179492930345,LLM,5.532641172409058,0.8940797801103757,542
276,500,1000,500,1,0,AT,1.9161202907562256,0.6937231420367179,207
277,500,1000,500,1,0,LLM,2.0701935291290283,0.6937226154146652,199
278,500,1000,500,1,82.88904110358743,AT,4.184399366378784,0.8527428580479827,490
279,500,1000,500,1,82.88904110358743,LLM,5.384335994720459,0.8618965941798413,556
280,500,1000,500,1,0,AT,1.5801026821136475,0.6834729022506169,203
281,500,1000,500,1,0,LLM,2.068176746368408,0.6834729209245148,204
282,500,1000,500,1,74.2239949326912,AT,3.861043930053711,0.8814124411111666,483
283,500,1000,500,1,74.2239949326912,LLM,6.152478456497192,0.8950957150004578,632
284,500,1000,500,1,0,AT,1.7922112941741943,0.7158467951238145,220
285,500,1000,500,1,0,LLM,2.2121551036834717,0.7158471515272012,214
286,500,1000,500,1,80.87920318020075,AT,3.3750007152557373,0.9056171449715484,453
287,500,1000,500,1,80.87920318020075,LLM,4.888286828994751,0.9184459691864589,509
288,500,1000,500,1,0,AT,1.584184169769287,0.7064284656664278,203
289,500,1000,500,1,0,LLM,1.9561281204223633,0.7064282466872369,206
290,500,1000,500,1,67.98216994029232,AT,3.6204240322113037,0.889677827107934,472
291,500,1000,500,1,67.98216994029232,LLM,5.076535224914551,0.902253199359922,511
292,500,1000,500,1,0,AT,1.5201432704925537,0.7013179599735684,205
293,500,1000,500,1,0,LLM,2.072237253189087,0.7013180148125673,208
294,500,1000,500,1,67.96378127934626,AT,3.6243467330932617,0.8765653045065509,446
295,500,1000,500,1,67.96378127934626,LLM,4.628315448760986,0.8899844852331931,486
296,500,1000,500,1,0,AT,1.8001163005828857,0.7142141302626358,207
297,500,1000,500,1,0,LLM,2.120192289352417,0.7142144239250732,201
298,500,1000,500,1,75.02528658930319,AT,3.604461908340454,0.9204769225428655,462
299,500,1000,500,1,75.02528658930319,LLM,5.320493936538696,0.9339072123113609,529
300,500,1000,500,1,0,AT,1.6960985660552979,0.6953925475473333,205
301,500,1000,500,1,0,LLM,2.5762972831726074,0.6953927450615683,204
302,500,1000,500,1,67.91591897729975,AT,3.5043671131134033,0.867892328551301,491
303,500,1000,500,1,67.91591897729975,LLM,5.620698690414429,0.8800482557358692,567
304,500,1000,500,1,0,AT,2.192195415496826,0.7055391287653642,215
305,500,1000,500,1,0,LLM,2.0203263759613037,0.7055393537812173,212
306,500,1000,500,1,74.29411505973765,AT,3.400233268737793,0.8856763237817299,461
307,500,1000,500,1,74.29411505973765,LLM,5.3243467807769775,0.8981738829680138,541
308,500,1000,500,1,0,AT,1.4400949478149414,0.6827724843539188,199
309,500,1000,500,1,0,LLM,2.2843174934387207,0.6827725212770434,199
310,500,1000,500,1,68.17792689694765,AT,3.4095261096954346,0.8411398108543493,452
311,500,1000,500,1,68.17792689694765,LLM,4.972612380981445,0.8537465144571302,466
312,500,1000,500,1,0,AT,2.3162989616394043,0.699260719058906,205
313,500,1000,500,1,0,LLM,2.48903226852417,0.6992607161234158,205
314,500,1000,500,1,68.94008105568376,AT,4.866679906845093,0.89319762064709,461
315,500,1000,500,1,68.94008105568376,LLM,6.232493162155151,0.9061856841619144,552
316,500,1000,500,1,0,AT,1.600106954574585,0.7292159793532108,203
317,500,1000,500,1,0,LLM,2.1201508045196533,0.729215975837397,204
318,500,1000,500,1,70.12532089457994,AT,4.040374040603638,0.9049387180653788,486
319,500,1000,500,1,70.12532089457994,LLM,7.632773399353027,0.9159360038751938,565
320,500,1000,500,1,0,AT,1.484098196029663,0.7009537624886578,198
321,500,1000,500,1,0,LLM,1.900294542312622,0.7009537579780117,199
322,500,1000,500,1,83.15490026879816,AT,3.5577595233917236,0.8879620716085151,447
323,500,1000,500,1,83.15490026879816,LLM,4.4482927322387695,0.9008680843796375,468
324,500,1000,500,1,0,AT,1.4842655658721924,0.6776404038444618,206
325,500,1000,500,1,0,LLM,1.8042082786560059,0.6776403806347969,201
326,500,1000,500,1,86.26375474608491,AT,3.3763318061828613,0.8638876781131686,449
327,500,1000,500,1,86.26375474608491,LLM,4.6642985343933105,0.8774395203035866,517
328,500,1000,500,1,0,AT,1.5201003551483154,0.7317080088826343,202
329,500,1000,500,1,0,LLM,1.9082112312316895,0.731708039972106,205
330,500,1000,500,1,75.94257277269983,AT,3.468313455581665,0.9190906954265056,455
331,500,1000,500,1,75.94257277269983,LLM,4.940407991409302,0.9310567212542495,509
332,500,1000,500,1,0,AT,1.4520936012268066,0.7333048014594701,202
333,500,1000,500,1,0,LLM,1.880122184753418,0.7333046427282929,205
334,500,1000,500,1,75.14620864491906,AT,3.600330114364624,0.8860241458594562,470
335,500,1000,500,1,75.14620864491906,LLM,5.192495346069336,0.8963009195926607,503
336,500,1000,500,1,0,AT,1.4720959663391113,0.6965519826078846,194
337,500,1000,500,1,0,LLM,1.8522591590881348,0.6965517936369255,197
338,500,1000,500,1,70.5018683215251,AT,3.488222122192383,0.8920658904205677,449
339,500,1000,500,1,70.5018683215251,LLM,4.436532258987427,0.9071248363220427,472
340,500,1000,500,1,0,AT,1.572101354598999,0.7243320908422687,205
341,500,1000,500,1,0,LLM,1.9162225723266602,0.7243316877338752,209
342,500,1000,500,1,72.90518941342025,AT,3.968345880508423,0.8701915992750789,484
343,500,1000,500,1,72.90518941342025,LLM,5.15234375,0.8788743182068391,550
344,500,1000,500,1,0,AT,1.372199296951294,0.6948806769653436,198
345,500,1000,500,1,0,LLM,1.9922196865081787,0.6948807379532445,206
346,500,1000,500,1,84.46504842624269,AT,3.3044114112854004,0.8939157908732204,452
347,500,1000,500,1,84.46504842624269,LLM,4.724464654922485,0.9071427053736777,471
348,500,1000,500,1,0,AT,1.9441413879394531,0.7088036562433241,210
349,500,1000,500,1,0,LLM,2.052158832550049,0.7088034686310116,205
350,500,1000,500,1,94.1246024332954,AT,3.53621768951416,0.8775058863424298,450
351,500,1000,500,1,94.1246024332954,LLM,5.138284683227539,0.8878159066505724,508
352,500,1000,500,1,0,AT,2.2099039554595947,0.7093976320249913,202
353,500,1000,500,1,0,LLM,2.228386163711548,0.7093976407889926,201
354,500,1000,500,1,64.57610143510944,AT,6.030830383300781,0.9174633971979405,494
355,500,1000,500,1,64.57610143510944,LLM,6.916860342025757,0.9312351066502681,632
356,500,1000,500,1,0,AT,1.5920944213867188,0.6805997640095075,207
357,500,1000,500,1,0,LLM,1.8561315536499023,0.6805997909710756,202
358,500,1000,500,1,77.89942321995883,AT,3.812293291091919,0.8970521510257973,483
359,500,1000,500,1,77.89942321995883,LLM,6.2490246295928955,0.9115961474448041,594
360,500,1000,500,1,0,AT,1.480189323425293,0.7010035453473238,199
361,500,1000,500,1,0,LLM,1.9801290035247803,0.7010036901099271,203
362,500,1000,500,1,92.40576081763021,AT,3.2684290409088135,0.8950357848773165,435
363,500,1000,500,1,92.40576081763021,LLM,4.657294034957886,0.9077448208184301,483
364,500,1000,500,1,0,AT,1.656090497970581,0.7309860364293724,210
365,500,1000,500,1,0,LLM,1.8602290153503418,0.7309861318122018,209
366,500,1000,500,1,73.33529487382984,AT,2.948287010192871,0.86027356058118,428
367,500,1000,500,1,73.33529487382984,LLM,4.768489122390747,0.8712377607819928,528
368,500,1000,500,1,0,AT,1.3680896759033203,0.7189218643981038,195
369,500,1000,500,1,0,LLM,1.8121626377105713,0.7189218570099918,197
370,500,1000,500,1,90.26675377503403,AT,3.4363396167755127,0.9148515721778424,451
371,500,1000,500,1,90.26675377503403,LLM,6.928552627563477,0.9281354383844954,530
372,500,1000,500,1,0,AT,1.6457021236419678,0.7310101722720114,200
373,500,1000,500,1,0,LLM,2.1242382526397705,0.7310101436351484,198
374,500,1000,500,1,87.4567969543322,AT,3.380275011062622,0.8911530156854044,459
375,500,1000,500,1,87.4567969543322,LLM,4.480431318283081,0.9018170152893296,453
376,500,1000,500,1,0,AT,1.6561074256896973,0.709076100518433,199
377,500,1000,500,1,0,LLM,2.4682021141052246,0.7090758737005602,207
378,500,1000,500,1,69.24298828870693,AT,3.5643441677093506,0.8695037931861074,458
379,500,1000,500,1,69.24298828870693,LLM,4.880706310272217,0.8823464223537485,494
380,500,1000,500,1,0,AT,1.572143793106079,0.7066142599640258,200
381,500,1000,500,1,0,LLM,2.248258352279663,0.7066142013985004,202
382,500,1000,500,1,71.1314154274896,AT,4.7724127769470215,0.898466033149813,526
383,500,1000,500,1,71.1314154274896,LLM,5.484590291976929,0.9082576278615392,545
384,500,1000,500,1,0,AT,1.5961055755615234,0.6686538564416876,207
385,500,1000,500,1,0,LLM,1.8721308708190918,0.6686542499705096,195
386,500,1000,500,1,74.74343961306722,AT,3.608234405517578,0.8732176907563072,471
387,500,1000,500,1,74.74343961306722,LLM,5.204571723937988,0.8857205498066312,517
388,500,1000,500,1,0,AT,1.8041846752166748,0.7110252554630546,202
389,500,1000,500,1,0,LLM,1.9682297706604004,0.7110251543874545,205
390,500,1000,500,1,70.27136131954099,AT,3.8202874660491943,0.9106688700840443,484
391,500,1000,500,1,70.27136131954099,LLM,6.232598304748535,0.9226754134572217,593
392,500,1000,500,1,0,AT,1.944127082824707,0.7071645630139981,204
393,500,1000,500,1,0,LLM,3.199564218521118,0.7071642726848503,209
394,500,1000,500,1,78.40591433518478,AT,4.180440664291382,0.889257211036596,427
395,500,1000,500,1,78.40591433518478,LLM,5.304529428482056,0.9030411369300994,493
396,500,1000,500,1,0,AT,1.4440946578979492,0.7003778754679011,206
397,500,1000,500,1,0,LLM,2.0481455326080322,0.7003778842007191,206
398,500,1000,500,1,60.77494763604372,AT,3.4563465118408203,0.8830786749785534,474
399,500,1000,500,1,60.77494763604372,LLM,5.060417652130127,0.8974626477727465,563
400,500,1000,100,1,0,AT,1.54010009765625,0.7075871739496705,191
401,500,1000,100,1,0,LLM,1.8082246780395508,0.7075871777677467,191
402,500,1000,100,1,66.48801702138157,AT,2.848184108734131,0.0408013820756751,379
403,500,1000,100,1,66.48801702138157,LLM,1.2560820579528809,0.022398394807750646,136
404,500,1000,100,1,0,AT,1.5361335277557373,0.6771953272125714,202
405,500,1000,100,1,0,LLM,1.9561140537261963,0.6771953620873938,200
