,n,p,k,sigma,lambda,method,time,error,numiters
1114,100,200,160,1,26.349951903175917,AT,0.1626148223876953,0.972721006353211,360
1115,100,200,160,1,26.349951903175917,LLM,0.19263601303100586,0.9836701125754235,376
1116,100,200,160,1,0,AT,0.06454586982727051,0.7211081311793344,162
1117,100,200,160,1,0,LLM,0.08254528045654297,0.7211061583448625,168
1118,100,200,160,1,28.920266957338107,AT,0.13509535789489746,0.9574889037412563,318
1119,100,200,160,1,28.920266957338107,LLM,0.1556100845336914,0.9660538161677148,303
1120,100,200,160,1,0,AT,0.07155013084411621,0.6646315319674612,169
1121,100,200,160,1,0,LLM,0.08305907249450684,0.6646314771940222,168
1122,100,200,160,1,27.884536701671745,AT,0.13609623908996582,0.9555044026190338,337
1123,100,200,160,1,27.884536701671745,LLM,0.19363641738891602,0.9670030164809116,356
1124,100,200,160,1,0,AT,0.06504654884338379,0.7188217015397607,166
1125,100,200,160,1,0,LLM,0.08456134796142578,0.7188216066407862,167
1126,100,200,160,1,31.603398441630688,AT,0.13811063766479492,0.9079324435283048,312
1127,100,200,160,1,31.603398441630688,LLM,0.16910529136657715,0.9149451357974933,345
1128,100,200,160,1,0,AT,0.06904888153076172,0.7300375974563352,166
1129,100,200,160,1,0,LLM,0.08357834815979004,0.7300376857936495,167
1130,100,200,160,1,33.071057322967526,AT,0.1365978717803955,0.9574995063222237,335
1131,100,200,160,1,33.071057322967526,LLM,0.17512202262878418,0.9659229216928459,361
1132,100,200,160,1,0,AT,0.07505321502685547,0.7163855478556614,166
1133,100,200,160,1,0,LLM,0.07255101203918457,0.7163868256895941,162
1134,100,200,160,1,39.21853080699435,AT,0.14210033416748047,0.8967003076836987,363
1135,100,200,160,1,39.21853080699435,LLM,0.17912673950195312,0.9012746230490924,360
1136,100,200,160,1,0,AT,0.06304454803466797,0.7270662712930038,162
1137,100,200,160,1,0,LLM,0.0910646915435791,0.727066251353012,162
1138,100,200,160,1,28.228386267328894,AT,0.1441032886505127,0.946391274299969,362
1139,100,200,160,1,28.228386267328894,LLM,0.20964670181274414,0.9518440354590647,426
1140,100,200,160,1,0,AT,0.067535400390625,0.7038790874224359,169
1141,100,200,160,1,0,LLM,0.08706045150756836,0.7038790226088416,169
1142,100,200,160,1,30.354184144391674,AT,0.15260720252990723,0.9444000031061602,360
1143,100,200,160,1,30.354184144391674,LLM,0.2006542682647705,0.9519351612918122,409
1144,100,200,160,1,0,AT,0.07004809379577637,0.6458814147373235,175
1145,100,200,160,1,0,LLM,0.09056401252746582,0.6458814260767286,175
1146,100,200,160,1,35.28793827867813,AT,0.13709807395935059,0.989727116269708,331
1147,100,200,160,1,35.28793827867813,LLM,0.1536083221435547,1.0014228779689973,311
1148,100,200,160,1,0,AT,0.06754708290100098,0.7187389209133761,162
1149,100,200,160,1,0,LLM,0.08555936813354492,0.7187392435179107,163
1150,100,200,160,1,29.84243620728205,AT,0.13509583473205566,0.8993502124237319,338
1151,100,200,160,1,29.84243620728205,LLM,0.14260029792785645,0.9084560465319125,327
1152,100,200,160,1,0,AT,0.06105637550354004,0.733125834745103,162
1153,100,200,160,1,0,LLM,0.07854199409484863,0.733125649224244,163
1154,100,200,160,1,33.74649578960598,AT,0.18162822723388672,0.9573554517956266,448
1155,100,200,160,1,33.74649578960598,LLM,0.19363617897033691,0.9638419565657976,409
1156,100,200,160,1,0,AT,0.06603360176086426,0.6631504003468298,156
1157,100,200,160,1,0,LLM,0.08756136894226074,0.663151414322755,173
1158,100,200,160,1,31.18805008506837,AT,0.15010571479797363,0.921950091398905,364
1159,100,200,160,1,31.18805008506837,LLM,0.19563937187194824,0.9300040224163131,413
1160,100,200,160,1,0,AT,0.06054425239562988,0.7248531155177057,161
1161,100,200,160,1,0,LLM,0.07505178451538086,0.7248530932007746,161
1162,100,200,160,1,30.7200331802718,AT,0.143601655960083,0.889215996576841,367
1163,100,200,160,1,30.7200331802718,LLM,0.21465134620666504,0.8923521132497242,482
1164,100,200,160,1,0,AT,0.06104159355163574,0.7263331814697659,162
1165,100,200,160,1,0,LLM,0.0740659236907959,0.7263331283639943,163
1166,100,200,160,1,28.529262900947526,AT,0.13109254837036133,0.9308521130463703,342
1167,100,200,160,1,28.529262900947526,LLM,0.17063498497009277,0.9378868488515968,330
1168,100,200,160,1,0,AT,0.0720376968383789,0.7449617522253148,162
1169,100,200,160,1,0,LLM,0.0695493221282959,0.7449617387877672,162
1170,100,200,160,1,24.431745629859325,AT,0.11658358573913574,0.9444740904683159,340
1171,100,200,160,1,24.431745629859325,LLM,0.16461515426635742,0.9521829960844278,362
1172,100,200,160,1,0,AT,0.07005071640014648,0.6635760151427,163
1173,100,200,160,1,0,LLM,0.0740509033203125,0.6635757525079232,166
1174,100,200,160,1,24.128810856878857,AT,0.14210200309753418,0.903963891580774,375
1175,100,200,160,1,24.128810856878857,LLM,0.22565793991088867,0.9161769242598378,493
1176,100,200,160,1,0,AT,0.058541059494018555,0.6594211577849581,163
1177,100,200,160,1,0,LLM,0.07105064392089844,0.659421158652706,163
1178,100,200,160,1,30.86077615180704,AT,0.143601655960083,0.8941242408074029,357
1179,100,200,160,1,30.86077615180704,LLM,0.1941361427307129,0.9020235233598296,441
1180,100,200,160,1,0,AT,0.06654715538024902,0.6799892979865353,169
1181,100,200,160,1,0,LLM,0.08205890655517578,0.6799893044300956,169
1182,100,200,160,1,37.7724208050045,AT,0.13059163093566895,0.8979027690977722,374
1183,100,200,160,1,37.7724208050045,LLM,0.18813228607177734,0.9025328305807724,416
1184,100,200,160,1,0,AT,0.06304478645324707,0.6884572254228662,166
1185,100,200,160,1,0,LLM,0.07505369186401367,0.6884558919764041,170
1186,100,200,160,1,25.420847254230495,AT,0.14660286903381348,0.9560847515747108,380
1187,100,200,160,1,25.420847254230495,LLM,0.18763303756713867,0.9637592520695633,427
1188,100,200,160,1,0,AT,0.056552886962890625,0.6651503805457749,154
1189,100,200,160,1,0,LLM,0.06453227996826172,0.6651503649692023,154
1190,100,200,160,1,30.62941184656161,AT,0.14411687850952148,0.924323497952557,397
1191,100,200,160,1,30.62941184656161,LLM,0.18112659454345703,0.931592745251196,429
1192,100,200,160,1,0,AT,0.07405233383178711,0.6445479534401615,170
1193,100,200,160,1,0,LLM,0.07355237007141113,0.6445478801049787,169
1194,100,200,160,1,33.728427538196364,AT,0.13359403610229492,0.8953166713615578,348
1195,100,200,160,1,33.728427538196364,LLM,0.18963384628295898,0.9032880115689194,418
1196,100,200,160,1,0,AT,0.060044050216674805,0.781573003332046,156
1197,100,200,160,1,0,LLM,0.06904745101928711,0.7815730077943284,156
1198,100,200,160,1,26.814053450878212,AT,0.13159418106079102,0.9017052514981972,379
1199,100,200,160,1,26.814053450878212,LLM,0.172621488571167,0.9055971082401038,368
1200,100,50,40,1,0,AT,0.03202104568481445,0.016554848055435122,149
1201,100,50,40,1,0,LLM,0.03952741622924805,0.01658091457781922,149
1202,100,50,40,1,25.07736957096511,AT,0.027519702911376953,0.05796566091422944,121
1203,100,50,40,1,25.07736957096511,LLM,0.020514965057373047,0.05890509727457362,107
1204,100,50,40,1,0,AT,0.026517629623413086,0.015098422949702501,133
1205,100,50,40,1,0,LLM,0.027532339096069336,0.015098850433859251,133
1206,100,50,40,1,26.816475601119823,AT,0.01851367950439453,0.06275175700518597,113
1207,100,50,40,1,26.816475601119823,LLM,0.01851344108581543,0.0626464766383393,97
1208,100,50,40,1,0,AT,0.021501779556274414,0.015171374373166766,133
1209,100,50,40,1,0,LLM,0.025027751922607422,0.015184860922217694,133
1210,100,50,40,1,23.28110880631831,AT,0.017009496688842773,0.055393160707980414,107
1211,100,50,40,1,23.28110880631831,LLM,0.02001357078552246,0.05590495386539425,104
1212,100,50,40,1,0,AT,0.01900005340576172,0.014257149518059082,117
1213,100,50,40,1,0,LLM,0.022515535354614258,0.014321133731570554,117
1214,100,50,40,1,25.942543128185125,AT,0.01702594757080078,0.04861590559830654,105
1215,100,50,40,1,25.942543128185125,LLM,0.020009994506835938,0.04766768090090887,107
1216,100,50,40,1,0,AT,0.021504878997802734,0.01609359274335664,134
1217,100,50,40,1,0,LLM,0.026018142700195312,0.01605918174257281,134
1218,100,50,40,1,33.167658801775325,AT,0.01651310920715332,0.056245284925606424,104
1219,100,50,40,1,33.167658801775325,LLM,0.017499446868896484,0.056352052754260314,91
1220,100,50,40,1,0,AT,0.020514249801635742,0.015900178570243895,126
1221,100,50,40,1,0,LLM,0.02351665496826172,0.015991347110563936,126
1222,100,50,40,1,33.92042084157009,AT,0.017011404037475586,0.07272256089342127,102
1223,100,50,40,1,33.92042084157009,LLM,0.019013643264770508,0.07231431353122149,97
1224,100,50,40,1,0,AT,0.021547794342041016,0.018293991814239283,131
1225,100,50,40,1,0,LLM,0.025017499923706055,0.018307173402222033,129
1226,100,50,40,1,22.482489379670863,AT,0.01801156997680664,0.06390678665398976,109
1227,100,50,40,1,22.482489379670863,LLM,0.019513368606567383,0.06295269218960098,104
1228,100,50,40,1,0,AT,0.02151656150817871,0.016066243341806532,137
1229,100,50,40,1,0,LLM,0.026016712188720703,0.016078607794410702,137
1230,100,50,40,1,28.363113209019627,AT,0.017000675201416016,0.05796352148782696,106
1231,100,50,40,1,28.363113209019627,LLM,0.019025802612304688,0.05654230501629697,99
1232,100,50,40,1,0,AT,0.02102494239807129,0.01403932447334726,134
1233,100,50,40,1,0,LLM,0.02552008628845215,0.01409987598496982,133
1234,100,50,40,1,24.501312674911183,AT,0.017513036727905273,0.06144935974093425,109
1235,100,50,40,1,24.501312674911183,LLM,0.020013809204101562,0.06274259046259989,106
1236,100,50,40,1,0,AT,0.02001476287841797,0.013992907133051603,127
1237,100,50,40,1,0,LLM,0.023512840270996094,0.013962013997708115,127
1238,100,50,40,1,23.82933269915611,AT,0.020004987716674805,0.06629844024450265,122
1239,100,50,40,1,23.82933269915611,LLM,0.022024869918823242,0.06540193645015603,115
1240,100,50,40,1,0,AT,0.021515607833862305,0.01655571386196552,131
1241,100,50,40,1,0,LLM,0.025530576705932617,0.016573115777905986,131
1242,100,50,40,1,18.275536175328988,AT,0.018526077270507812,0.03869364871019937,110
1243,100,50,40,1,18.275536175328988,LLM,0.02151179313659668,0.038203512697868175,113
1244,100,50,40,1,0,AT,0.02351689338684082,0.016105068731416504,149
1245,100,50,40,1,0,LLM,0.028512001037597656,0.016090577255599935,150
1246,100,50,40,1,28.208192141455587,AT,0.018525123596191406,0.056550151510446414,109
1247,100,50,40,1,28.208192141455587,LLM,0.019001483917236328,0.05524321400214396,101
1248,100,50,40,1,0,AT,0.02051091194152832,0.019001618243868992,129
1249,100,50,40,1,0,LLM,0.0245211124420166,0.018996774905415643,129
1250,100,50,40,1,19.10211578359201,AT,0.018509864807128906,0.03593478563215152,115
1251,100,50,40,1,19.10211578359201,LLM,0.020518064498901367,0.03460614102733604,106
1252,100,50,40,1,0,AT,0.01800251007080078,0.016712483573546853,111
1253,100,50,40,1,0,LLM,0.0215146541595459,0.01670335107881866,111
1254,100,50,40,1,21.742289288364596,AT,0.01701188087463379,0.03936820669780884,105
1255,100,50,40,1,21.742289288364596,LLM,0.020505189895629883,0.039099957745336214,106
1256,100,50,40,1,0,AT,0.022519350051879883,0.015397857447652425,143
1257,100,50,40,1,0,LLM,0.02750682830810547,0.015421405520862928,143
1258,100,50,40,1,20.57437677975862,AT,0.019008874893188477,0.04569593282085666,116
1259,100,50,40,1,20.57437677975862,LLM,0.021520137786865234,0.04473051868626429,115
1260,100,50,40,1,0,AT,0.0214996337890625,0.016222837828529898,132
1261,100,50,40,1,0,LLM,0.02451610565185547,0.016275842495197753,132
1262,100,50,40,1,23.195419281348855,AT,0.018517255783081055,0.05512312257397054,110
1263,100,50,40,1,23.195419281348855,LLM,0.02201104164123535,0.05455005380216188,113
1264,100,50,40,1,0,AT,0.035149574279785156,0.014216929436265454,170
1265,100,50,40,1,0,LLM,0.04453158378601074,0.014245513084943106,168
1266,100,50,40,1,32.616658562290255,AT,0.02451777458190918,0.08863740261713608,124
1267,100,50,40,1,32.616658562290255,LLM,0.023015499114990234,0.08826049280217235,121
1268,100,50,40,1,0,AT,0.03403663635253906,0.015418514319481881,144
1269,100,50,40,1,0,LLM,0.027516603469848633,0.015415862898872165,144
1270,100,50,40,1,18.257564432381724,AT,0.019513607025146484,0.03758811820375115,121
1271,100,50,40,1,18.257564432381724,LLM,0.018526792526245117,0.03729272125416298,98
1272,100,50,40,1,0,AT,0.01849842071533203,0.01430594569015011,113
1273,100,50,40,1,0,LLM,0.021023988723754883,0.014302546107523934,113
1274,100,50,40,1,44.3046619298253,AT,0.015013933181762695,0.09840346807831522,92
1275,100,50,40,1,44.3046619298253,LLM,0.018513202667236328,0.09826017163701851,97
1276,100,50,40,1,0,AT,0.023029088973999023,0.019113848723078995,142
1277,100,50,40,1,0,LLM,0.026518821716308594,0.019155483837802384,142
1278,100,50,40,1,20.39326328939827,AT,0.018014192581176758,0.044172702798538445,110
1279,100,50,40,1,20.39326328939827,LLM,0.028522729873657227,0.04310594565475127,106
1280,100,50,40,1,0,AT,0.02351546287536621,0.017600007097539633,142
1281,100,50,40,1,0,LLM,0.027019023895263672,0.017542961915770164,142
1282,100,50,40,1,18.24508023081592,AT,0.019513607025146484,0.0480118209541803,120
1283,100,50,40,1,18.24508023081592,LLM,0.0215151309967041,0.04626831270198075,111
1284,100,50,40,1,0,AT,0.02251601219177246,0.016944490788887098,142
1285,100,50,40,1,0,LLM,0.027032852172851562,0.016947861937008854,142
1286,100,50,40,1,23.945085688047396,AT,0.016512155532836914,0.0689041421466017,103
1287,100,50,40,1,23.945085688047396,LLM,0.021027803421020508,0.06868765336596588,108
1288,100,50,40,1,0,AT,0.021027326583862305,0.0119536700030593,132
1289,100,50,40,1,0,LLM,0.02451777458190918,0.011959375805566084,132
1290,100,50,40,1,23.99153404891012,AT,0.018512964248657227,0.04713551307916248,116
1291,100,50,40,1,23.99153404891012,LLM,0.02050495147705078,0.046267085404499995,107
1292,100,50,40,1,0,AT,0.021025419235229492,0.017867058838136045,131
1293,100,50,40,1,0,LLM,0.024517297744750977,0.01786236178384946,131
1294,100,50,40,1,34.005614558112335,AT,0.019017457962036133,0.11215157863130881,115
1295,100,50,40,1,34.005614558112335,LLM,0.020514249801635742,0.11124226883043326,108
1296,100,50,40,1,0,AT,0.018524169921875,0.015935913154415983,114
1297,100,50,40,1,0,LLM,0.022513866424560547,0.015943409729585183,114
1298,100,50,40,1,22.703068435361082,AT,0.016022920608520508,0.05800061496274714,100
1299,100,50,40,1,22.703068435361082,LLM,0.019000530242919922,0.05729943056793099,100
1300,100,50,40,1,0,AT,0.020514488220214844,0.013402205788863732,124
1301,100,50,40,1,0,LLM,0.02351689338684082,0.013385481738198639,124
1302,100,50,40,1,25.708593927181084,AT,0.016512155532836914,0.07284001321404603,105
1303,100,50,40,1,25.708593927181084,LLM,0.02001047134399414,0.07222347228675029,105
1304,100,50,40,1,0,AT,0.020514726638793945,0.01587873951682182,127
1305,100,50,40,1,0,LLM,0.02351689338684082,0.015877703971662785,127
1306,100,50,40,1,23.281449340861954,AT,0.017511844635009766,0.05003622360057485,108
1307,100,50,40,1,23.281449340861954,LLM,0.02051520347595215,0.050000429715702996,110
1308,100,50,40,1,0,AT,0.02500319480895996,0.01939528360425566,154
1309,100,50,40,1,0,LLM,0.029520511627197266,0.019383851680491174,154
1310,100,50,40,1,29.71253445540101,AT,0.018012046813964844,0.04897821630522768,108
1311,100,50,40,1,29.71253445540101,LLM,0.01951432228088379,0.04771502399485277,101
1312,100,50,40,1,0,AT,0.021015644073486328,0.015031651541872415,128
1313,100,50,40,1,0,LLM,0.022514820098876953,0.015292242067724223,119
1314,100,50,40,1,19.98019321653285,AT,0.017526626586914062,0.04849368175096807,111
1315,100,50,40,1,19.98019321653285,LLM,0.02101421356201172,0.04787465782060093,112
1316,100,50,40,1,0,AT,0.023017406463623047,0.016508615754174873,142
1317,100,50,40,1,0,LLM,0.027519941329956055,0.016499380880586847,142
1318,100,50,40,1,33.476739805836324,AT,0.018012523651123047,0.06585019403178048,109
1319,100,50,40,1,33.476739805836324,LLM,0.020514488220214844,0.06555237580365922,107
1320,100,50,40,1,0,AT,0.024016380310058594,0.014158619404551058,147
1321,100,50,40,1,0,LLM,0.028520584106445312,0.014159325654288414,147
1322,100,50,40,1,15.688550555827634,AT,0.018512964248657227,0.02952096272999934,112
1323,100,50,40,1,15.688550555827634,LLM,0.020014047622680664,0.027986113570555506,103
1324,100,50,40,1,0,AT,0.02405238151550293,0.015346523613022814,132
1325,100,50,40,1,0,LLM,0.02705216407775879,0.015354885672483339,132
1326,100,50,40,1,27.626429959513175,AT,0.0165250301361084,0.04819331692621092,104
1327,100,50,40,1,27.626429959513175,LLM,0.0210113525390625,0.04656990515365433,108
1328,100,50,40,1,0,AT,0.022502660751342773,0.013729525232156939,136
1329,100,50,40,1,0,LLM,0.026518583297729492,0.013732444532967635,136
1330,100,50,40,1,22.237740955269345,AT,0.01651144027709961,0.042434275629293285,102
1331,100,50,40,1,22.237740955269345,LLM,0.020014524459838867,0.04252439374551584,103
1332,100,50,40,1,0,AT,0.025518417358398438,0.013609360811537477,156
1333,100,50,40,1,0,LLM,0.030521154403686523,0.01361295092159197,156
1334,100,50,40,1,23.51421119049087,AT,0.018002986907958984,0.08112962604761269,109
1335,100,50,40,1,23.51421119049087,LLM,0.024016857147216797,0.08180065839172526,124
1336,100,50,40,1,0,AT,0.022516489028930664,0.014869508121480836,141
1337,100,50,40,1,0,LLM,0.027018308639526367,0.014846253980554704,140
1338,100,50,40,1,20.072826473701923,AT,0.018512964248657227,0.04821885966546062,112
1339,100,50,40,1,20.072826473701923,LLM,0.020514488220214844,0.0468497678110276,106
1340,100,50,40,1,0,AT,0.021014928817749023,0.016043409603984225,127
1341,100,50,40,1,0,LLM,0.04203009605407715,0.016048983064664873,127
1342,100,50,40,1,29.19438149388049,AT,0.016999244689941406,0.06061458219973681,103
1343,100,50,40,1,29.19438149388049,LLM,0.019515275955200195,0.05852347505851673,100
1344,100,50,40,1,0,AT,0.020514488220214844,0.019506688898223514,126
1345,100,50,40,1,0,LLM,0.024016857147216797,0.019493182085748385,126
1346,100,50,40,1,23.61622652351372,AT,0.017011404037475586,0.060322562144335935,104
1347,100,50,40,1,23.61622652351372,LLM,0.019013643264770508,0.059246400799753414,98
1348,100,50,40,1,0,AT,0.02251410484313965,0.012986409299015404,136
1349,100,50,40,1,0,LLM,0.02605128288269043,0.012990968362084378,136
1350,100,50,40,1,22.112964723987073,AT,0.017511606216430664,0.03350706287899936,108
1351,100,50,40,1,22.112964723987073,LLM,0.0215146541595459,0.03302089279100629,110
1352,100,50,40,1,0,AT,0.024016857147216797,0.01580747855511062,151
1353,100,50,40,1,0,LLM,0.028533458709716797,0.01584769216943662,151
1354,100,50,40,1,26.38194775494043,AT,0.022516489028930664,0.0746800877627463,138
1355,100,50,40,1,26.38194775494043,LLM,0.0220186710357666,0.07586768835537333,116
1356,100,50,40,1,0,AT,0.02301645278930664,0.014262730613286064,146
1357,100,50,40,1,0,LLM,0.027519702911376953,0.01422906756850524,146
1358,100,50,40,1,21.038968294280313,AT,0.01700758934020996,0.05791288018032363,103
1359,100,50,40,1,21.038968294280313,LLM,0.021014928817749023,0.05736852416749678,108
1360,100,50,40,1,0,AT,0.022010326385498047,0.013382212597395167,137
1361,100,50,40,1,0,LLM,0.026020288467407227,0.013374554245229443,137
1362,100,50,40,1,25.665982524942123,AT,0.015508174896240234,0.06647478241654826,97
1363,100,50,40,1,25.665982524942123,LLM,0.019500255584716797,0.06566496814551187,97
1364,100,50,40,1,0,AT,0.021027803421020508,0.014776491630692093,129
1365,100,50,40,1,0,LLM,0.024529457092285156,0.014758999473054604,129
1366,100,50,40,1,25.101250949675787,AT,0.018526077270507812,0.05399941319409295,114
1367,100,50,40,1,25.101250949675787,LLM,0.019513845443725586,0.05274679569771108,98
1368,100,50,40,1,0,AT,0.019509315490722656,0.014642960234891419,124
1369,100,50,40,1,0,LLM,0.024013757705688477,0.01462228667719203,124
1370,100,50,40,1,14.720840023189428,AT,0.018512964248657227,0.03518320660286689,114
1371,100,50,40,1,14.720840023189428,LLM,0.02852034568786621,0.0343620001710634,109
1372,100,50,40,1,0,AT,0.02501845359802246,0.015188143734290963,154
1373,100,50,40,1,0,LLM,0.029520273208618164,0.015212384802446122,154
1374,100,50,40,1,27.689864939545235,AT,0.01750016212463379,0.05812006702377287,107
1375,100,50,40,1,27.689864939545235,LLM,0.020526885986328125,0.05926663751903832,108
1376,100,50,40,1,0,AT,0.023504018783569336,0.014989189983455607,145
1377,100,50,40,1,0,LLM,0.02803182601928711,0.014990756491480786,145
1378,100,50,40,1,26.675659506746758,AT,0.017020702362060547,0.044491920258725406,105
1379,100,50,40,1,26.675659506746758,LLM,0.020014524459838867,0.0446043633663466,105
1380,100,50,40,1,0,AT,0.023509740829467773,0.022352597920396785,146
1381,100,50,40,1,0,LLM,0.028023242950439453,0.022414721300550222,146
1382,100,50,40,1,29.318044985949918,AT,0.016011476516723633,0.07294247070400983,98
1383,100,50,40,1,29.318044985949918,LLM,0.021002769470214844,0.07317474376312946,107
1384,100,50,40,1,0,AT,0.021014690399169922,0.015339009075170315,128
1385,100,50,40,1,0,LLM,0.02501654624938965,0.015347367445273383,128
1386,100,50,40,1,21.80086134302559,AT,0.01801300048828125,0.034972177124286206,109
1387,100,50,40,1,21.80086134302559,LLM,0.020513296127319336,0.03360132696914653,102
1388,100,50,40,1,0,AT,0.022516250610351562,0.016257863489006347,142
1389,100,50,40,1,0,LLM,0.027019023895263672,0.016236861470717814,142
1390,100,50,40,1,28.72484978820752,AT,0.016498327255249023,0.07013056110060492,100
1391,100,50,40,1,28.72484978820752,LLM,0.019013404846191406,0.0691408330230068,100
1392,100,50,40,1,0,AT,0.0215151309967041,0.016322958073699104,129
1393,100,50,40,1,0,LLM,0.025017499923706055,0.016341615906044157,129
1394,100,50,40,1,16.104428941719686,AT,0.01951432228088379,0.0391586480118277,114
1395,100,50,40,1,16.104428941719686,LLM,0.020014524459838867,0.03934890064576543,105
1396,100,50,40,1,0,AT,0.020514249801635742,0.019961129048613673,126
1397,100,50,40,1,0,LLM,0.025031566619873047,0.019980449487124956,125
1398,100,50,40,1,33.791280029171894,AT,0.01902604103088379,0.07362569919872312,118
1399,100,50,40,1,33.791280029171894,LLM,0.022015810012817383,0.07427911212117629,114
1400,100,50,40,1,0,AT,0.017496585845947266,0.01500377697136745,106
1401,100,50,40,1,0,LLM,0.02002692222595215,0.01495202345375075,106
1402,100,50,40,1,27.931027225965703,AT,0.017012596130371094,0.08517456051336916,107
1403,100,50,40,1,27.931027225965703,LLM,0.020014047622680664,0.08385068068254915,102
1404,100,50,40,1,0,AT,0.01851677894592285,0.013693847070217166,116
1405,100,50,40,1,0,LLM,0.021511316299438477,0.01372517571568258,116
1406,100,50,40,1,18.826571220080865,AT,0.018012285232543945,0.0422267365299782,111
1407,100,50,40,1,18.826571220080865,LLM,0.019014358520507812,0.04233005542466482,100
1408,100,50,40,1,0,AT,0.02101445198059082,0.01761628828161522,129
1409,100,50,40,1,0,LLM,0.024517059326171875,0.017615562316724256,129
1410,100,50,40,1,29.08376750196945,AT,0.018512964248657227,0.06623441155574428,108
1411,100,50,40,1,29.08376750196945,LLM,0.0285189151763916,0.06563998075851465,100
1412,100,50,40,1,0,AT,0.026033401489257812,0.015231176072864722,144
1413,100,50,40,1,0,LLM,0.02651691436767578,0.015263466246666057,143
1414,100,50,40,1,23.096236770300223,AT,0.020014524459838867,0.06144918793165767,119
1415,100,50,40,1,23.096236770300223,LLM,0.022515535354614258,0.06069151152865878,117
1416,100,50,40,1,0,AT,0.023015975952148438,0.018456354412892097,143
1417,100,50,40,1,0,LLM,0.02751946449279785,0.018471856811245302,143
1418,100,50,40,1,28.409604282313406,AT,0.016010522842407227,0.06562217872428623,100
1419,100,50,40,1,28.409604282313406,LLM,0.019527196884155273,0.06545883551659798,103
1420,100,50,40,1,0,AT,0.021000385284423828,0.014148908813674418,129
1421,100,50,40,1,0,LLM,0.02451467514038086,0.014146784944320843,129
1422,100,50,40,1,26.487913681397664,AT,0.016515493392944336,0.049251749880209306,104
1423,100,50,40,1,26.487913681397664,LLM,0.01801276206970215,0.04837555918064815,93
1424,100,50,40,1,0,AT,0.020528554916381836,0.0194574295166298,128
1425,100,50,40,1,0,LLM,0.024051666259765625,0.01945057611963368,127
1426,100,50,40,1,31.535232878475092,AT,0.019013166427612305,0.07584956280313362,115
1427,100,50,40,1,31.535232878475092,LLM,0.018011808395385742,0.07590034523553774,96
1428,100,50,40,1,0,AT,0.021515846252441406,0.015439620134432687,134
1429,100,50,40,1,0,LLM,0.02553725242614746,0.015410336889507244,134
1430,100,50,40,1,24.31017584858533,AT,0.017008543014526367,0.05389953946498831,105
1431,100,50,40,1,24.31017584858533,LLM,0.019504785537719727,0.053029964750959675,103
1432,100,50,40,1,0,AT,0.022529125213623047,0.013631753738097668,142
1433,100,50,40,1,0,LLM,0.027005672454833984,0.013632139057999718,142
1434,100,50,40,1,16.283658619526705,AT,0.017513036727905273,0.0324509552638872,110
1435,100,50,40,1,16.283658619526705,LLM,0.021014690399169922,0.031686706619738124,108
1436,100,50,40,1,0,AT,0.024026155471801758,0.012689176912636392,138
1437,100,50,40,1,0,LLM,0.027509689331054688,0.012699236117430433,139
1438,100,50,40,1,25.160964808012867,AT,0.01701211929321289,0.07878217906115727,104
1439,100,50,40,1,25.160964808012867,LLM,0.01951432228088379,0.07842374509900682,103
1440,100,50,40,1,0,AT,0.02251577377319336,0.014338521230241506,142
1441,100,50,40,1,0,LLM,0.02702927589416504,0.014343323130803937,142
1442,100,50,40,1,22.987620060685124,AT,0.018513202667236328,0.06572488567558891,118
1443,100,50,40,1,22.987620060685124,LLM,0.021005868911743164,0.06533343089346637,110
1444,100,50,40,1,0,AT,0.021544456481933594,0.015135905717399502,132
1445,100,50,40,1,0,LLM,0.025041580200195312,0.015102421495881506,133
1446,100,50,40,1,32.88904189331696,AT,0.01751565933227539,0.08141396220877063,108
1447,100,50,40,1,32.88904189331696,LLM,0.018500089645385742,0.07950790559380139,98
1448,100,50,40,1,0,AT,0.024016857147216797,0.015938126503293085,146
1449,100,50,40,1,0,LLM,0.02801966667175293,0.015953623320113578,146
1450,100,50,40,1,20.130057018527626,AT,0.025517940521240234,0.04364293076365191,116
1451,100,50,40,1,20.130057018527626,LLM,0.02301621437072754,0.04286170379094763,120
1452,100,50,40,1,0,AT,0.023497819900512695,0.0174731889691441,147
1453,100,50,40,1,0,LLM,0.028519868850708008,0.017463920620659587,147
1454,100,50,40,1,19.518279725802614,AT,0.020014047622680664,0.04769499556805648,118
1455,100,50,40,1,19.518279725802614,LLM,0.020014047622680664,0.04956620622068603,108
1456,100,50,40,1,0,AT,0.023517131805419922,0.0184101379317004,145
1457,100,50,40,1,0,LLM,0.027553319931030273,0.018461069487322762,145
1458,100,50,40,1,37.51030016451256,AT,0.016510725021362305,0.13117416820742972,102
1459,100,50,40,1,37.51030016451256,LLM,0.01901388168334961,0.1303893396800504,99
1460,100,50,40,1,0,AT,0.023005247116088867,0.016492443105224203,141
1461,100,50,40,1,0,LLM,0.027019023895263672,0.016490794646776344,141
1462,100,50,40,1,27.402385442660783,AT,0.017009973526000977,0.06149952962484721,104
1463,100,50,40,1,27.402385442660783,LLM,0.018514394760131836,0.0611461998437128,95
1464,100,50,40,1,0,AT,0.019540786743164062,0.013575475714651166,125
1465,100,50,40,1,0,LLM,0.024030208587646484,0.013580126510865414,126
1466,100,50,40,1,23.207158124172434,AT,0.017525672912597656,0.04329126250063854,109
1467,100,50,40,1,23.207158124172434,LLM,0.020014286041259766,0.04198389736028334,104
